identifiant,type_anomalie,colonne_concernee,valeur
FT/084-A2200-P001,Plantation sans producteur associé,code_producteur,FT/084-A2200
FT/084-A2728-P001,Plantation sans producteur associé,code_producteur,FT/084-A2728
FT/084-A1186-P001,Plantation sans producteur associé,code_producteur,FT/084-A1186
FT/084-A1197-P001,Plantation sans producteur associé,code_producteur,FT/084-A1197
FT/084-A1212-P001,Plantation sans producteur associé,code_producteur,FT/084-A1212
FT/084-A1256-P001,Plantation sans producteur associé,code_producteur,FT/084-A1256
FT/084-A1902-P001,Plantation sans producteur associé,code_producteur,FT/084-A1902
FT/084-A2569-P001,Plantation sans producteur associé,code_producteur,FT/084-A2569
FT/084-A2573-P001,Plantation sans producteur associé,code_producteur,FT/084-A2573
FT/084-A2579-P001,Plantation sans producteur associé,code_producteur,FT/084-A2579
FT/084-G1297-P001,Plantation sans producteur associé,code_producteur,FT/084-G1297
FT/084-G2443-P001,Plantation sans producteur associé,code_producteur,FT/084-G2443
FT/084-G2449-P001,Plantation sans producteur associé,code_producteur,FT/084-G2449
FT/084-T2475-P001,Plantation sans producteur associé,code_producteur,FT/084-T2475
FT/084-T2551-P001,Plantation sans producteur associé,code_producteur,FT/084-T2551
FT/084-T3037-P001,Plantation sans producteur associé,code_producteur,FT/084-T3037
FT/084-T893-P001,Plantation sans producteur associé,code_producteur,FT/084-T893
FT/084-G5052-P001,Plantation sans producteur associé,code_producteur,FT/084-G5052
FT/084-G2019-P001,Plantation sans producteur associé,code_producteur,FT/084-G2019
FT/084-G1944-P001,Plantation sans producteur associé,code_producteur,FT/084-G1944
FT/084-A2578-P001,Plantation sans producteur associé,code_producteur,FT/084-A2578
FT/084-A1191-P001,Plantation sans producteur associé,code_producteur,FT/084-A1191
1030342326,Écart estimation > 10 %,estimation_totale_kg,-16.323731138545952
1030342511,Écart estimation > 10 %,estimation_totale_kg,-45.5160744500846
1030342528,Écart estimation > 10 %,estimation_totale_kg,12.940275650842267
1030352366,Écart estimation > 10 %,estimation_totale_kg,-14.791447599018575
1030352378,Écart estimation > 10 %,estimation_totale_kg,62.2454915648633
1030352454,Écart estimation > 10 %,estimation_totale_kg,-27.59493670886076
1030352469,Écart estimation > 10 %,estimation_totale_kg,-12.984195847536412
1030352479,Écart estimation > 10 %,estimation_totale_kg,10.457516339869281
1030352481,Écart estimation > 10 %,estimation_totale_kg,13.189448441247004
1030362281,Écart estimation > 10 %,estimation_totale_kg,374.2448330683625
1030362282,Écart estimation > 10 %,estimation_totale_kg,-21.80293501048218
1030362284,Écart estimation > 10 %,estimation_totale_kg,159.56937799043064
1030362285,Écart estimation > 10 %,estimation_totale_kg,99.2090395480226
1030362288,Écart estimation > 10 %,estimation_totale_kg,120.38404726735598
1030362675,Écart estimation > 10 %,estimation_totale_kg,74.29906542056075
1030362677,Écart estimation > 10 %,estimation_totale_kg,-25.80140734949179
1030362678,Écart estimation > 10 %,estimation_totale_kg,57.622739018087856
1030362679,Écart estimation > 10 %,estimation_totale_kg,-49.08896034297964
1030362680,Écart estimation > 10 %,estimation_totale_kg,-39.86348122866894
1030373722,Écart estimation > 10 %,estimation_totale_kg,57.67195767195767
1030373723,Écart estimation > 10 %,estimation_totale_kg,34.32642487046632
1030373728,Écart estimation > 10 %,estimation_totale_kg,-15.576748410535876
1030373732,Écart estimation > 10 %,estimation_totale_kg,-33.48837209302326
1030373734,Écart estimation > 10 %,estimation_totale_kg,-21.168687982359426
10300103444,Écart estimation > 10 %,estimation_totale_kg,10.004506534474988
10300103449,Écart estimation > 10 %,estimation_totale_kg,14.57233368532207
10300103452,Écart estimation > 10 %,estimation_totale_kg,69.46969696969697
10300103460,Écart estimation > 10 %,estimation_totale_kg,172.1107266435986
10300103886,Écart estimation > 10 %,estimation_totale_kg,-38.986301369863014
10300103887,Écart estimation > 10 %,estimation_totale_kg,-13.270547945205479
10300103889,Écart estimation > 10 %,estimation_totale_kg,-18.779031187790313
10300103890,Écart estimation > 10 %,estimation_totale_kg,-15.453264443400657
10300103891,Écart estimation > 10 %,estimation_totale_kg,36.16133518776078
10300103892,Écart estimation > 10 %,estimation_totale_kg,-36.96816892530728
10300103893,Écart estimation > 10 %,estimation_totale_kg,10.526315789473683
10300103899,Écart estimation > 10 %,estimation_totale_kg,-52.51509054325956
10300103901,Écart estimation > 10 %,estimation_totale_kg,-31.804091754494728
10300103902,Écart estimation > 10 %,estimation_totale_kg,10.117647058823529
10300103903,Écart estimation > 10 %,estimation_totale_kg,-43.05354558610709
10300103904,Écart estimation > 10 %,estimation_totale_kg,58.139534883720934
10300103905,Écart estimation > 10 %,estimation_totale_kg,-32.43967828418231
10300103906,Écart estimation > 10 %,estimation_totale_kg,-12.030075187969924
10300103908,Écart estimation > 10 %,estimation_totale_kg,-19.507502885725277
10300103909,Écart estimation > 10 %,estimation_totale_kg,-30.52391799544419
10300103910,Écart estimation > 10 %,estimation_totale_kg,-38.86524822695036
10300103911,Écart estimation > 10 %,estimation_totale_kg,55.6953179594689
10300103912,Écart estimation > 10 %,estimation_totale_kg,17.96116504854369
10300203462,Écart estimation > 10 %,estimation_totale_kg,-48.480551053484604
10300303465,Écart estimation > 10 %,estimation_totale_kg,11.605723370429253
10300303466,Écart estimation > 10 %,estimation_totale_kg,-13.188220230473751
10300303470,Écart estimation > 10 %,estimation_totale_kg,130.51438535309504
10300303473,Écart estimation > 10 %,estimation_totale_kg,58.73620098972212
10300303475,Écart estimation > 10 %,estimation_totale_kg,-56.31443298969072
10300404016,Écart estimation > 10 %,estimation_totale_kg,-12.311015118790497
10300404017,Écart estimation > 10 %,estimation_totale_kg,-15.862068965517242
10300404020,Écart estimation > 10 %,estimation_totale_kg,-62.91793313069909
10300404021,Écart estimation > 10 %,estimation_totale_kg,-26.848874598070736
10300503481,Écart estimation > 10 %,estimation_totale_kg,25.684024713150926
10300703486,Écart estimation > 10 %,estimation_totale_kg,52.098408104196814
10300703937,Écart estimation > 10 %,estimation_totale_kg,-73.68932038834951
10300703938,Écart estimation > 10 %,estimation_totale_kg,-27.331189710610932
10300703939,Écart estimation > 10 %,estimation_totale_kg,-27.872340425531917
10300703940,Écart estimation > 10 %,estimation_totale_kg,-19.72193614830072
10300703943,Écart estimation > 10 %,estimation_totale_kg,-63.93617021276595
10300703944,Écart estimation > 10 %,estimation_totale_kg,-68.0293501048218
10300803493,Écart estimation > 10 %,estimation_totale_kg,71.49200710479575
10300803496,Écart estimation > 10 %,estimation_totale_kg,44.43400657585721
10300803502,Écart estimation > 10 %,estimation_totale_kg,120.11453113815318
10300803503,Écart estimation > 10 %,estimation_totale_kg,41.118421052631575
10300803504,Écart estimation > 10 %,estimation_totale_kg,11.800302571860817
10300803505,Écart estimation > 10 %,estimation_totale_kg,-58.69086908690869
10300803506,Écart estimation > 10 %,estimation_totale_kg,28.633093525179852
10300803507,Écart estimation > 10 %,estimation_totale_kg,-39.56043956043956
10300803992,Écart estimation > 10 %,estimation_totale_kg,-27.34375
10300803993,Écart estimation > 10 %,estimation_totale_kg,-33.97968605724838
10300803994,Écart estimation > 10 %,estimation_totale_kg,-10.062893081761008
10300803996,Écart estimation > 10 %,estimation_totale_kg,-63.77952755905512
10300803998,Écart estimation > 10 %,estimation_totale_kg,68.11168258633357
10300803999,Écart estimation > 10 %,estimation_totale_kg,160.790273556231
10300804000,Écart estimation > 10 %,estimation_totale_kg,-44.94706448508181
10300804001,Écart estimation > 10 %,estimation_totale_kg,195.75821845174974
10300804003,Écart estimation > 10 %,estimation_totale_kg,265.625
10300804004,Écart estimation > 10 %,estimation_totale_kg,469.1542288557214
10300804005,Écart estimation > 10 %,estimation_totale_kg,71.11111111111111
10300804006,Écart estimation > 10 %,estimation_totale_kg,43.0
10300804007,Écart estimation > 10 %,estimation_totale_kg,-62.63048016701461
10300804008,Écart estimation > 10 %,estimation_totale_kg,304.5620437956204
10300804010,Écart estimation > 10 %,estimation_totale_kg,59.43536404160476
10300804011,Écart estimation > 10 %,estimation_totale_kg,241.83266932270917
10300804022,Écart estimation > 10 %,estimation_totale_kg,290.295358649789
10300804023,Écart estimation > 10 %,estimation_totale_kg,30.68683049779458
10300804024,Écart estimation > 10 %,estimation_totale_kg,-61.299052774018946
10300804025,Écart estimation > 10 %,estimation_totale_kg,-72.50384024577573
10300804026,Écart estimation > 10 %,estimation_totale_kg,242.1412300683371
10300804027,Écart estimation > 10 %,estimation_totale_kg,-20.2231520223152
10300804030,Écart estimation > 10 %,estimation_totale_kg,33.53248693054518
10300804032,Écart estimation > 10 %,estimation_totale_kg,-54.019292604501615
10300804034,Écart estimation > 10 %,estimation_totale_kg,-23.118279569892472
10300804036,Écart estimation > 10 %,estimation_totale_kg,167.7700348432056
10300804037,Écart estimation > 10 %,estimation_totale_kg,108.40807174887892
10300804039,Écart estimation > 10 %,estimation_totale_kg,-29.69518190757129
10300804040,Écart estimation > 10 %,estimation_totale_kg,39.58785249457701
10300804042,Écart estimation > 10 %,estimation_totale_kg,53.92895586652314
10300804045,Écart estimation > 10 %,estimation_totale_kg,177.07212055974168
10300804049,Écart estimation > 10 %,estimation_totale_kg,-69.65127238454288
10300804052,Écart estimation > 10 %,estimation_totale_kg,189.40269749518305
10300804056,Écart estimation > 10 %,estimation_totale_kg,-33.48837209302326
10300804057,Écart estimation > 10 %,estimation_totale_kg,27.111111111111114
10300804058,Écart estimation > 10 %,estimation_totale_kg,54.01822700911351
10300804059,Écart estimation > 10 %,estimation_totale_kg,-38.93637226970561
10300804060,Écart estimation > 10 %,estimation_totale_kg,-60.90759978130126
10300804062,Écart estimation > 10 %,estimation_totale_kg,27.153558052434455
10301003511,Écart estimation > 10 %,estimation_totale_kg,-23.200000000000003
10301003853,Écart estimation > 10 %,estimation_totale_kg,85.98993288590604
10301003854,Écart estimation > 10 %,estimation_totale_kg,46.674953387197014
10301003855,Écart estimation > 10 %,estimation_totale_kg,135.14902363823228
10301003856,Écart estimation > 10 %,estimation_totale_kg,64.90939044481054
10301203527,Écart estimation > 10 %,estimation_totale_kg,60.64073226544623
10301203528,Écart estimation > 10 %,estimation_totale_kg,15.186378278877127
10301203529,Écart estimation > 10 %,estimation_totale_kg,-17.199558985667036
10301203936,Écart estimation > 10 %,estimation_totale_kg,-83.085250338295
10301403532,Écart estimation > 10 %,estimation_totale_kg,41.944601469756925
10301403963,Écart estimation > 10 %,estimation_totale_kg,-25.503685503685503
10301403966,Écart estimation > 10 %,estimation_totale_kg,231.72866520787747
10301403967,Écart estimation > 10 %,estimation_totale_kg,156.98113207547172
10301403969,Écart estimation > 10 %,estimation_totale_kg,450.5882352941176
10301403970,Écart estimation > 10 %,estimation_totale_kg,-34.83253588516747
10301603597,Écart estimation > 10 %,estimation_totale_kg,37.78744561839652
10301603598,Écart estimation > 10 %,estimation_totale_kg,-35.12900481996031
10301603601,Écart estimation > 10 %,estimation_totale_kg,284.433962264151
10301603602,Écart estimation > 10 %,estimation_totale_kg,26.756931012250163
10301603972,Écart estimation > 10 %,estimation_totale_kg,65.18650088809946
10301603976,Écart estimation > 10 %,estimation_totale_kg,-76.81347150259067
10301603979,Écart estimation > 10 %,estimation_totale_kg,-15.92356687898089
10301603980,Écart estimation > 10 %,estimation_totale_kg,-53.90121689334288
10301903948,Écart estimation > 10 %,estimation_totale_kg,236.1077844311377
10301903949,Écart estimation > 10 %,estimation_totale_kg,-30.911522175172724
10301903956,Écart estimation > 10 %,estimation_totale_kg,87.26591760299625
10301903958,Écart estimation > 10 %,estimation_totale_kg,13.661689324715844
10301903960,Écart estimation > 10 %,estimation_totale_kg,-42.51870324189526
10302103537,Écart estimation > 10 %,estimation_totale_kg,19.473684210526315
10302103538,Écart estimation > 10 %,estimation_totale_kg,-39.088808187520634
10302103539,Écart estimation > 10 %,estimation_totale_kg,-14.974761637689287
10302203541,Écart estimation > 10 %,estimation_totale_kg,22.795031055900623
10302203542,Écart estimation > 10 %,estimation_totale_kg,13.21928460342146
10302503858,Écart estimation > 10 %,estimation_totale_kg,73.23208353108686
10302603545,Écart estimation > 10 %,estimation_totale_kg,27.126590756865372
10302703922,Écart estimation > 10 %,estimation_totale_kg,-30.437756497948016
10302703924,Écart estimation > 10 %,estimation_totale_kg,-69.40467219291635
10302703925,Écart estimation > 10 %,estimation_totale_kg,-67.58373205741627
10302703926,Écart estimation > 10 %,estimation_totale_kg,-51.18790496760259
10302803915,Écart estimation > 10 %,estimation_totale_kg,-27.255985267034994
10302803916,Écart estimation > 10 %,estimation_totale_kg,10.989010989010989
10302803919,Écart estimation > 10 %,estimation_totale_kg,-32.146204311152765
10302803920,Écart estimation > 10 %,estimation_totale_kg,13.38432122370937
10302803921,Écart estimation > 10 %,estimation_totale_kg,-47.335701598579035
10302903547,Écart estimation > 10 %,estimation_totale_kg,-14.342751842751845
10302903786,Écart estimation > 10 %,estimation_totale_kg,-66.32996632996633
10302903787,Écart estimation > 10 %,estimation_totale_kg,-12.280701754385964
10302903796,Écart estimation > 10 %,estimation_totale_kg,-10.470202296336796
10303003981,Écart estimation > 10 %,estimation_totale_kg,-81.4924270410048
10303003982,Écart estimation > 10 %,estimation_totale_kg,51.76886792452831
10303003983,Écart estimation > 10 %,estimation_totale_kg,-58.84892086330935
10303003984,Écart estimation > 10 %,estimation_totale_kg,-11.069651741293532
10303003987,Écart estimation > 10 %,estimation_totale_kg,11.559633027522937
10303003990,Écart estimation > 10 %,estimation_totale_kg,-11.180124223602485
10303003991,Écart estimation > 10 %,estimation_totale_kg,-81.04056437389771
10303103859,Écart estimation > 10 %,estimation_totale_kg,-75.34545454545454
10303103862,Écart estimation > 10 %,estimation_totale_kg,-15.76271186440678
10303103864,Écart estimation > 10 %,estimation_totale_kg,-15.828677839851025
10303103866,Écart estimation > 10 %,estimation_totale_kg,-10.855263157894738
10303103869,Écart estimation > 10 %,estimation_totale_kg,27.588235294117645
10303103870,Écart estimation > 10 %,estimation_totale_kg,-12.856568903173965
10303103871,Écart estimation > 10 %,estimation_totale_kg,-39.37360178970917
10303103873,Écart estimation > 10 %,estimation_totale_kg,119.24009700889249
10303103874,Écart estimation > 10 %,estimation_totale_kg,-47.118847539015604
10303203549,Écart estimation > 10 %,estimation_totale_kg,127.92452830188678
10303203550,Écart estimation > 10 %,estimation_totale_kg,59.2487597448618
10303503552,Écart estimation > 10 %,estimation_totale_kg,-59.538357094365246
10303503555,Écart estimation > 10 %,estimation_totale_kg,-12.415784408084697
10303503556,Écart estimation > 10 %,estimation_totale_kg,287.8524945770065
10303503558,Écart estimation > 10 %,estimation_totale_kg,250.20408163265304
10303503561,Écart estimation > 10 %,estimation_totale_kg,93.08016877637131
10303503562,Écart estimation > 10 %,estimation_totale_kg,-33.812423873325216
10303503569,Écart estimation > 10 %,estimation_totale_kg,-27.43961352657005
10303503570,Écart estimation > 10 %,estimation_totale_kg,54.31654676258992
10303503574,Écart estimation > 10 %,estimation_totale_kg,16.260162601626014
10303503576,Écart estimation > 10 %,estimation_totale_kg,56.22977346278317
10303503580,Écart estimation > 10 %,estimation_totale_kg,12.462189957652752
10303503581,Écart estimation > 10 %,estimation_totale_kg,-11.974921630094045
10303503584,Écart estimation > 10 %,estimation_totale_kg,-19.12762520193861
10303503585,Écart estimation > 10 %,estimation_totale_kg,313.1985731272295
10303503587,Écart estimation > 10 %,estimation_totale_kg,91.02564102564102
10303503589,Écart estimation > 10 %,estimation_totale_kg,-45.93286967039613
10303503590,Écart estimation > 10 %,estimation_totale_kg,-34.82224247948952
10303503595,Écart estimation > 10 %,estimation_totale_kg,-11.945812807881774
10303503823,Écart estimation > 10 %,estimation_totale_kg,105.75539568345324
10303503824,Écart estimation > 10 %,estimation_totale_kg,-11.11878453038674
10303503825,Écart estimation > 10 %,estimation_totale_kg,43.83378016085791
10303503827,Écart estimation > 10 %,estimation_totale_kg,44.589774078478
10303503828,Écart estimation > 10 %,estimation_totale_kg,123.17979197622586
10303503829,Écart estimation > 10 %,estimation_totale_kg,103.7037037037037
10303503830,Écart estimation > 10 %,estimation_totale_kg,125.55205047318611
10303503831,Écart estimation > 10 %,estimation_totale_kg,144.74327628361857
10303503832,Écart estimation > 10 %,estimation_totale_kg,62.911392405063296
10303603596,Écart estimation > 10 %,estimation_totale_kg,26.92020879940343
10304003488,Écart estimation > 10 %,estimation_totale_kg,33.42480790340285
10304003489,Écart estimation > 10 %,estimation_totale_kg,70.55045871559633
10304003492,Écart estimation > 10 %,estimation_totale_kg,87.03923900118906
10304003620,Écart estimation > 10 %,estimation_totale_kg,-17.712691771269178
10304003621,Écart estimation > 10 %,estimation_totale_kg,-14.450069028992177
10304003814,Écart estimation > 10 %,estimation_totale_kg,74.53157529493407
10304003815,Écart estimation > 10 %,estimation_totale_kg,65.46847377725398
10304003816,Écart estimation > 10 %,estimation_totale_kg,454.55801104972375
10304003817,Écart estimation > 10 %,estimation_totale_kg,-28.73006833712984
10304003818,Écart estimation > 10 %,estimation_totale_kg,-10.743801652892563
10304003820,Écart estimation > 10 %,estimation_totale_kg,201.88888888888889
10304003821,Écart estimation > 10 %,estimation_totale_kg,277.1484375
10304003822,Écart estimation > 10 %,estimation_totale_kg,254.76190476190476
10304103516,Écart estimation > 10 %,estimation_totale_kg,-18.582046883933675
10304103517,Écart estimation > 10 %,estimation_totale_kg,83.41176470588235
10304103518,Écart estimation > 10 %,estimation_totale_kg,128.44400396432113
10304103519,Écart estimation > 10 %,estimation_totale_kg,199.86595174262735
10304103520,Écart estimation > 10 %,estimation_totale_kg,21.071428571428573
10304103522,Écart estimation > 10 %,estimation_totale_kg,61.816782140107776
10304103524,Écart estimation > 10 %,estimation_totale_kg,11.82846371347785
10304103526,Écart estimation > 10 %,estimation_totale_kg,162.7906976744186
10304203544,Écart estimation > 10 %,estimation_totale_kg,12.971391417425227
10304303609,Écart estimation > 10 %,estimation_totale_kg,-10.133542812254518
10304303610,Écart estimation > 10 %,estimation_totale_kg,-10.062893081761008
10304303876,Écart estimation > 10 %,estimation_totale_kg,-13.464447806354011
10304303877,Écart estimation > 10 %,estimation_totale_kg,-53.821313240043054
10304303878,Écart estimation > 10 %,estimation_totale_kg,18.50828729281768
10304303883,Écart estimation > 10 %,estimation_totale_kg,235.51020408163262
10304303885,Écart estimation > 10 %,estimation_totale_kg,-19.662921348314608
10304403641,Écart estimation > 10 %,estimation_totale_kg,-19.98508575689784
10304403642,Écart estimation > 10 %,estimation_totale_kg,82.47096092925025
10304403643,Écart estimation > 10 %,estimation_totale_kg,32.11009174311927
10304403644,Écart estimation > 10 %,estimation_totale_kg,54.034229828850854
10304403645,Écart estimation > 10 %,estimation_totale_kg,-19.214319657848883
10304403646,Écart estimation > 10 %,estimation_totale_kg,-11.815561959654179
10304403647,Écart estimation > 10 %,estimation_totale_kg,-17.002881844380404
10304403649,Écart estimation > 10 %,estimation_totale_kg,-15.458937198067632
10304403650,Écart estimation > 10 %,estimation_totale_kg,-12.019298992479069
10304403652,Écart estimation > 10 %,estimation_totale_kg,-10.03213138164941
10304403653,Écart estimation > 10 %,estimation_totale_kg,88.35616438356165
10304403654,Écart estimation > 10 %,estimation_totale_kg,10.567514677103718
10304403658,Écart estimation > 10 %,estimation_totale_kg,-18.72615690827666
10304403663,Écart estimation > 10 %,estimation_totale_kg,-11.525585844093735
10304403665,Écart estimation > 10 %,estimation_totale_kg,195.93023255813952
10304403667,Écart estimation > 10 %,estimation_totale_kg,51.19478638667631
10304403668,Écart estimation > 10 %,estimation_totale_kg,133.11416616855948
10304403670,Écart estimation > 10 %,estimation_totale_kg,-13.604283280603552
10304403671,Écart estimation > 10 %,estimation_totale_kg,-10.814673654121009
10304403675,Écart estimation > 10 %,estimation_totale_kg,-10.249307479224377
10304403677,Écart estimation > 10 %,estimation_totale_kg,-18.866709594333546
10304403678,Écart estimation > 10 %,estimation_totale_kg,-16.57271702367531
10304403681,Écart estimation > 10 %,estimation_totale_kg,-16.743755781683625
10304403682,Écart estimation > 10 %,estimation_totale_kg,-11.33914828116983
10304403684,Écart estimation > 10 %,estimation_totale_kg,-11.682242990654206
10304403687,Écart estimation > 10 %,estimation_totale_kg,41.935483870967744
10304403688,Écart estimation > 10 %,estimation_totale_kg,-24.88262910798122
10304403691,Écart estimation > 10 %,estimation_totale_kg,209.74842767295598
10304403693,Écart estimation > 10 %,estimation_totale_kg,-22.3360427569313
10304403695,Écart estimation > 10 %,estimation_totale_kg,58.54214123006833
10304403697,Écart estimation > 10 %,estimation_totale_kg,-15.294117647058824
10304403699,Écart estimation > 10 %,estimation_totale_kg,-13.413506012950972
10304403702,Écart estimation > 10 %,estimation_totale_kg,-19.917090635010364
10304403703,Écart estimation > 10 %,estimation_totale_kg,167.68350810295522
10304403704,Écart estimation > 10 %,estimation_totale_kg,31.309297912713475
10304403705,Écart estimation > 10 %,estimation_totale_kg,77.77777777777779
10304403706,Écart estimation > 10 %,estimation_totale_kg,-11.242603550295858
10304403707,Écart estimation > 10 %,estimation_totale_kg,-12.550607287449392
10304403708,Écart estimation > 10 %,estimation_totale_kg,-10.419906687402799
10304403709,Écart estimation > 10 %,estimation_totale_kg,-19.43680207153261
10304403712,Écart estimation > 10 %,estimation_totale_kg,-21.956642579210673
10304403713,Écart estimation > 10 %,estimation_totale_kg,47.465437788018434
10304403715,Écart estimation > 10 %,estimation_totale_kg,24.736965162497075
10304403716,Écart estimation > 10 %,estimation_totale_kg,-14.383561643835616
10304403717,Écart estimation > 10 %,estimation_totale_kg,-17.008745315009815
10304403719,Écart estimation > 10 %,estimation_totale_kg,-10.52195526097763
10304403720,Écart estimation > 10 %,estimation_totale_kg,-22.339962258673246
10304403721,Écart estimation > 10 %,estimation_totale_kg,-10.601719197707736
10304403724,Écart estimation > 10 %,estimation_totale_kg,-19.15080849191508
10304403725,Écart estimation > 10 %,estimation_totale_kg,-13.056603773584904
10304403731,Écart estimation > 10 %,estimation_totale_kg,-10.927835051546392
10304403734,Écart estimation > 10 %,estimation_totale_kg,-11.384615384615385
10304403735,Écart estimation > 10 %,estimation_totale_kg,97.88583509513742
10304403736,Écart estimation > 10 %,estimation_totale_kg,-10.755697720911634
10304403737,Écart estimation > 10 %,estimation_totale_kg,-12.52847380410023
10304403742,Écart estimation > 10 %,estimation_totale_kg,95.23269012485811
10304403744,Écart estimation > 10 %,estimation_totale_kg,-62.67281105990783
10304403745,Écart estimation > 10 %,estimation_totale_kg,-10.503418272218768
10304403748,Écart estimation > 10 %,estimation_totale_kg,12.63537906137184
10304403749,Écart estimation > 10 %,estimation_totale_kg,126.52659225213394
10304403751,Écart estimation > 10 %,estimation_totale_kg,-16.170763260025872
10304403752,Écart estimation > 10 %,estimation_totale_kg,21.031207598371775
10304403754,Écart estimation > 10 %,estimation_totale_kg,49.68814968814969
10304403758,Écart estimation > 10 %,estimation_totale_kg,-14.398943196829592
10304403759,Écart estimation > 10 %,estimation_totale_kg,-10.129620739318291
10304403760,Écart estimation > 10 %,estimation_totale_kg,-18.758921823830715
10304403761,Écart estimation > 10 %,estimation_totale_kg,-12.60957518543493
10304403763,Écart estimation > 10 %,estimation_totale_kg,-10.329670329670328
10304403764,Écart estimation > 10 %,estimation_totale_kg,-10.261736601578729
10304403765,Écart estimation > 10 %,estimation_totale_kg,-14.257425742574256
10304403769,Écart estimation > 10 %,estimation_totale_kg,-22.302158273381295
10304403770,Écart estimation > 10 %,estimation_totale_kg,-21.560898699251084
10304403771,Écart estimation > 10 %,estimation_totale_kg,-17.954070981210858
