code_producteur,nb_plantations_total,superficie_decl_totale,nb_jointes,superficie_calc_totale,nb_anomalies,taux_couverture_geo,taux_anomalies,ecart_surface_total_ha,cooperative
1030201359,1,1.1,1.0,1.1322778839402463,0.0,100.0,0.0,-0.03,A
1030201361,1,2.8,1.0,1.2757802892904413,1.0,100.0,100.0,1.52,A
1030201362,1,1.7,1.0,1.7184378417837445,0.0,100.0,0.0,-0.02,A
1030201365,1,2.0,1.0,1.9971479354796011,0.0,100.0,0.0,0.0,A
1030201366,1,3.4,1.0,3.40372242864592,0.0,100.0,0.0,-0.0,A
1030201367,1,1.7,1.0,1.699701922008074,0.0,100.0,0.0,0.0,A
1030201370,1,3.9,1.0,1.1887688164681256,1.0,100.0,100.0,2.71,A
1030201371,1,2.4,1.0,2.46341995183472,0.0,100.0,0.0,-0.06,A
1030201372,1,7.7,1.0,6.1538768319044586,1.0,100.0,100.0,1.55,A
1030201374,1,1.6,1.0,1.542601875264093,0.0,100.0,0.0,0.06,A
1030201375,1,0.7,1.0,0.7541932372949318,0.0,100.0,0.0,-0.05,A
1030201376,1,1.3,1.0,1.2541069825095397,0.0,100.0,0.0,0.05,A
1030201379,1,4.0,1.0,1.5607816754250663,1.0,100.0,100.0,2.44,A
1030201380,1,1.1,1.0,1.1228954100349722,0.0,100.0,0.0,-0.02,A
1030201385,1,2.0,1.0,2.0793136459131754,0.0,100.0,0.0,-0.08,A
1030201390,1,0.8,1.0,0.5293972032832582,1.0,100.0,100.0,0.27,A
1030201392,1,2.0,1.0,2.0177159276144,0.0,100.0,0.0,-0.02,A
1030201395,1,1.0,1.0,1.0535200044060964,0.0,100.0,0.0,-0.05,A
1030201396,1,1.7,1.0,1.7099449141670022,0.0,100.0,0.0,-0.01,A
1030201397,1,6.9,1.0,7.017227288784612,0.0,100.0,0.0,-0.12,A
1030201398,1,7.0,1.0,7.006121141995359,0.0,100.0,0.0,-0.01,A
1030201399,1,0.7,1.0,0.7482283079436345,0.0,100.0,0.0,-0.05,A
1030201401,1,0.7,1.0,0.6888072157548158,0.0,100.0,0.0,0.01,A
1030201402,1,2.9,1.0,2.958532287817281,0.0,100.0,0.0,-0.06,A
1030201404,1,1.1,1.0,1.1612453289848534,0.0,100.0,0.0,-0.06,A
1030201405,1,3.2,1.0,3.195798703649158,0.0,100.0,0.0,0.0,A
1030201409,1,2.2,1.0,2.228276700893676,0.0,100.0,0.0,-0.03,A
1030201410,1,1.1,1.0,1.0899781363368888,0.0,100.0,0.0,0.01,A
1030202386,1,5.5,1.0,2.5341499200100492,1.0,100.0,100.0,2.97,A
1030202390,1,1.6,1.0,1.5638234930831758,0.0,100.0,0.0,0.04,A
1030202391,1,2.9,1.0,2.903088094912318,0.0,100.0,0.0,-0.0,A
1030202581,1,1.7,1.0,1.723058081506342,0.0,100.0,0.0,-0.02,A
1030202583,1,1.2,1.0,1.0245416456961003,1.0,100.0,100.0,0.18,A
1030202584,1,2.4,1.0,2.4546884293277857,0.0,100.0,0.0,-0.05,A
1030202585,1,1.4,1.0,1.4029429188108116,0.0,100.0,0.0,-0.0,A
1030202586,1,1.0,1.0,1.03737095163994,0.0,100.0,0.0,-0.04,A
1030202587,1,0.4,1.0,0.4485022383248968,1.0,100.0,100.0,-0.05,A
1030203479,1,1.4,1.0,1.5530886086851723,1.0,100.0,100.0,-0.15,A
10302103537,1,3.1,0.0,0.0,0.0,0.0,0.0,3.1,A
10302103538,1,2.8,0.0,0.0,0.0,0.0,0.0,2.8,A
10302103539,1,2.3,0.0,0.0,0.0,0.0,0.0,2.3,A
10302103540,1,2.3,0.0,0.0,0.0,0.0,0.0,2.3,A
1030210803,1,1.6,1.0,1.653369662451749,0.0,100.0,0.0,-0.05,A
1030210813,1,1.7,1.0,1.7277366828320742,0.0,100.0,0.0,-0.03,A
1030210815,1,0.7,1.0,0.7415033474108148,0.0,100.0,0.0,-0.04,A
1030210817,1,3.9,1.0,3.9013700000286646,0.0,100.0,0.0,-0.0,A
1030210818,1,3.9,1.0,3.534449882314258,0.0,100.0,0.0,0.37,A
1030210819,1,0.7,1.0,0.730344871046861,0.0,100.0,0.0,-0.03,A
1030210821,1,0.6,1.0,0.6527583424947286,0.0,100.0,0.0,-0.05,A
1030210822,1,1.4,1.0,1.4504051191739835,0.0,100.0,0.0,-0.05,A
1030210823,1,1.1,1.0,1.0653197310370743,0.0,100.0,0.0,0.03,A
1030210825,1,1.4,1.0,1.386562489882199,0.0,100.0,0.0,0.01,A
1030210828,1,2.3,1.0,2.3662435548351666,0.0,100.0,0.0,-0.07,A
1030210829,1,1.5,1.0,1.517879098135115,0.0,100.0,0.0,-0.02,A
1030210830,1,0.8,1.0,0.7869073704212868,0.0,100.0,0.0,0.01,A
1030210831,1,3.3,1.0,3.3671959362613206,0.0,100.0,0.0,-0.07,A
1030210839,1,4.5,1.0,3.256385988667968,1.0,100.0,100.0,1.24,A
1030210841,1,2.1,1.0,2.1546717114799017,0.0,100.0,0.0,-0.05,A
1030210845,1,0.3,1.0,0.3071380684890266,0.0,100.0,0.0,-0.01,A
1030210846,1,0.9,1.0,0.9266175511841496,0.0,100.0,0.0,-0.03,A
1030210856,1,6.2,1.0,6.229378535156211,0.0,100.0,0.0,-0.03,A
1030210861,1,0.8,1.0,0.8547501113941139,0.0,100.0,0.0,-0.05,A
1030210863,1,1.9,1.0,1.9589474085482448,0.0,100.0,0.0,-0.06,A
1030210864,1,2.6,1.0,0.9761593507790316,1.0,100.0,100.0,1.62,A
1030210868,1,1.0,1.0,1.0002387977003655,0.0,100.0,0.0,-0.0,A
1030210869,1,0.2,1.0,0.2450810808183992,1.0,100.0,100.0,-0.05,A
1030210870,1,2.2,1.0,2.1678016019059116,0.0,100.0,0.0,0.03,A
1030210872,1,3.2,1.0,2.1103687039660306,1.0,100.0,100.0,1.09,A
1030210875,1,1.8,1.0,1.7247750529523034,0.0,100.0,0.0,0.08,A
1030210876,1,1.6,1.0,1.6096332549888543,0.0,100.0,0.0,-0.01,A
1030210880,1,0.8,1.0,0.8339086663171124,0.0,100.0,0.0,-0.03,A
1030210882,1,1.5,1.0,1.5537599166306335,0.0,100.0,0.0,-0.05,A
1030210884,1,1.5,1.0,1.2893965967878167,1.0,100.0,100.0,0.21,A
1030210889,1,0.9,1.0,0.3927322406750019,1.0,100.0,100.0,0.51,A
1030210893,1,1.2,1.0,1.2084484177732575,0.0,100.0,0.0,-0.01,A
1030210894,1,1.8,1.0,0.7613996022071691,1.0,100.0,100.0,1.04,A
1030210896,1,1.9,1.0,1.005563086434384,1.0,100.0,100.0,0.89,A
1030210902,1,1.0,1.0,1.2573810487983696,1.0,100.0,100.0,-0.26,A
1030210911,1,1.4,1.0,0.561548675212396,1.0,100.0,100.0,0.84,A
1030210912,1,1.7,1.0,1.7155911474068328,0.0,100.0,0.0,-0.02,A
1030213656,1,2.4,1.0,2.3807022779864364,0.0,100.0,0.0,0.02,A
1030213659,1,1.1,1.0,1.1612133066414314,0.0,100.0,0.0,-0.06,A
1030213661,1,1.5,1.0,1.5049456189586332,0.0,100.0,0.0,-0.0,A
1030213662,1,2.3,1.0,1.649943934546189,1.0,100.0,100.0,0.65,A
10302203541,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,A
10302203542,1,2.21,0.0,0.0,0.0,0.0,0.0,2.21,A
1030221079,1,0.5,1.0,0.5348197486088985,0.0,100.0,0.0,-0.03,A
1030221080,1,1.1,1.0,1.0842606040924432,0.0,100.0,0.0,0.02,A
1030221081,1,1.5,1.0,0.3150236132560817,1.0,100.0,100.0,1.18,A
1030221082,1,1.5,1.0,1.4696174752104456,0.0,100.0,0.0,0.03,A
1030221083,1,0.6,1.0,0.5792292279146949,0.0,100.0,0.0,0.02,A
1030221085,1,1.5,0.0,0.0,0.0,0.0,0.0,1.5,A
1030221087,1,1.1,1.0,1.1096927540094816,0.0,100.0,0.0,-0.01,A
1030221093,1,2.1,1.0,2.014007984053483,0.0,100.0,0.0,0.09,A
1030221096,1,1.6,1.0,1.6438676905674452,0.0,100.0,0.0,-0.04,A
1030221098,1,3.1,1.0,1.8635696593384847,1.0,100.0,100.0,1.24,A
1030221099,1,0.9,1.0,0.951012121139674,0.0,100.0,0.0,-0.05,A
1030221102,1,0.4,1.0,0.3233425349604416,1.0,100.0,100.0,0.08,A
1030221103,1,0.7,1.0,0.7349823178200864,0.0,100.0,0.0,-0.03,A
1030221105,1,3.7,1.0,1.8481177590373157,1.0,100.0,100.0,1.85,A
1030221106,1,1.6,1.0,1.594899663519242,0.0,100.0,0.0,0.01,A
1030221107,1,0.9,1.0,0.9222063161618684,0.0,100.0,0.0,-0.02,A
1030221108,1,2.7,1.0,1.3462537534128922,1.0,100.0,100.0,1.35,A
1030221110,1,3.2,1.0,3.200575829838538,0.0,100.0,0.0,-0.0,A
1030221111,1,1.2,1.0,1.247589921549145,0.0,100.0,0.0,-0.05,A
1030221112,1,3.1,1.0,1.741455030147366,1.0,100.0,100.0,1.36,A
1030221113,1,2.8,1.0,2.173586023894374,1.0,100.0,100.0,0.63,A
1030221114,1,1.6,1.0,1.6381468651718294,0.0,100.0,0.0,-0.04,A
1030221115,1,2.6,1.0,2.637997160734746,0.0,100.0,0.0,-0.04,A
1030221116,1,1.5,1.0,1.5319916382842078,0.0,100.0,0.0,-0.03,A
1030221117,1,4.8,1.0,4.886877073815271,0.0,100.0,0.0,-0.09,A
1030221118,1,1.8,1.0,1.8368516316864676,0.0,100.0,0.0,-0.04,A
1030222017,1,1.3,1.0,1.3067494253412488,0.0,100.0,0.0,-0.01,A
1030222018,1,2.0,1.0,1.8137278534924743,0.0,100.0,0.0,0.19,A
1030222021,1,1.0,1.0,0.9899062858039492,0.0,100.0,0.0,0.01,A
1030222027,1,1.4,1.0,1.4647460453237626,0.0,100.0,0.0,-0.06,A
1030222028,1,1.5,1.0,0.6040492509765314,1.0,100.0,100.0,0.9,A
1030222029,1,1.3,1.0,1.2948388539004527,0.0,100.0,0.0,0.01,A
1030222030,1,1.3,1.0,1.358053688962239,0.0,100.0,0.0,-0.06,A
1030222032,1,2.1,1.0,2.1057535943459755,0.0,100.0,0.0,-0.01,A
1030222033,1,4.4,1.0,1.8792981427583244,1.0,100.0,100.0,2.52,A
1030222034,1,3.2,1.0,3.2822102305579013,0.0,100.0,0.0,-0.08,A
1030222036,1,1.8,1.0,1.712778872476075,0.0,100.0,0.0,0.09,A
1030222037,1,0.8,1.0,0.7926050915365073,0.0,100.0,0.0,0.01,A
1030222038,1,1.2,1.0,1.1804437869728002,0.0,100.0,0.0,0.02,A
1030223042,1,1.6,1.0,1.6092451124369664,0.0,100.0,0.0,-0.01,A
1030223047,1,1.4,1.0,1.4126844315437348,0.0,100.0,0.0,-0.01,A
1030223049,1,1.6,1.0,1.6565060269032488,0.0,100.0,0.0,-0.06,A
1030223058,1,0.9,1.0,0.236745428059985,1.0,100.0,100.0,0.66,A
1030231470,1,1.6,1.0,1.6522502153604586,0.0,100.0,0.0,-0.05,A
1030231471,1,0.5,1.0,0.5029809376540524,0.0,100.0,0.0,-0.0,A
1030231472,1,0.9,1.0,0.9594089200462153,0.0,100.0,0.0,-0.06,A
1030231474,1,0.4,1.0,0.4498221120407004,1.0,100.0,100.0,-0.05,A
1030231475,1,0.3,1.0,0.2815061836393028,0.0,100.0,0.0,0.02,A
1030231477,1,0.5,1.0,0.5432365074260228,0.0,100.0,0.0,-0.04,A
1030231479,1,1.1,1.0,1.1441139784269514,0.0,100.0,0.0,-0.04,A
1030231481,1,0.5,1.0,0.520007093624618,0.0,100.0,0.0,-0.02,A
1030231482,1,2.3,1.0,2.3327799419380617,0.0,100.0,0.0,-0.03,A
1030231484,1,0.2,1.0,0.1851609966331857,0.0,100.0,0.0,0.01,A
1030231486,1,0.9,1.0,0.8688370560336696,0.0,100.0,0.0,0.03,A
1030231487,1,0.7,1.0,0.7147753316770338,0.0,100.0,0.0,-0.01,A
1030231490,1,1.9,1.0,1.674782678684847,1.0,100.0,100.0,0.23,A
1030231491,1,0.6,1.0,0.6069371095720296,0.0,100.0,0.0,-0.01,A
1030231492,1,2.6,1.0,2.6024336171660174,0.0,100.0,0.0,-0.0,A
1030231493,1,1.0,1.0,1.0359777040866005,0.0,100.0,0.0,-0.04,A
1030231497,1,0.7,1.0,0.6927361323133822,0.0,100.0,0.0,0.01,A
1030231498,1,0.6,1.0,0.5568260503153198,0.0,100.0,0.0,0.04,A
1030231500,1,0.2,1.0,0.1974707376290966,0.0,100.0,0.0,0.0,A
1030231501,1,0.9,1.0,0.9444878302376748,0.0,100.0,0.0,-0.04,A
1030231502,1,0.5,1.0,0.5030489855307896,0.0,100.0,0.0,-0.0,A
1030231503,1,2.8,1.0,2.8645408179193455,0.0,100.0,0.0,-0.06,A
1030231505,1,0.8,1.0,0.8264862377567274,0.0,100.0,0.0,-0.03,A
1030231507,1,1.5,1.0,1.4775179582129034,0.0,100.0,0.0,0.02,A
1030231508,1,4.3,1.0,3.974061735849486,0.0,100.0,0.0,0.33,A
1030231510,1,0.6,1.0,0.7635016686044125,1.0,100.0,100.0,-0.16,A
1030233488,1,1.6,1.0,1.6546778369127495,0.0,100.0,0.0,-0.05,A
1030233496,1,1.5,1.0,1.543963196139027,0.0,100.0,0.0,-0.04,A
1030233503,1,1.5,1.0,1.497918008815031,0.0,100.0,0.0,0.0,A
1030233504,1,1.1,1.0,1.1552975044555784,0.0,100.0,0.0,-0.06,A
1030233670,1,1.6,1.0,1.5810283282183903,0.0,100.0,0.0,0.02,A
1030233671,1,0.7,1.0,0.7542786041801982,0.0,100.0,0.0,-0.05,A
1030233674,1,1.6,1.0,1.5874209158201305,0.0,100.0,0.0,0.01,A
1030233679,1,1.7,1.0,1.5999120206736397,0.0,100.0,0.0,0.1,A
1030233681,1,0.8,1.0,0.7841701574846774,0.0,100.0,0.0,0.02,A
1030233685,1,2.9,1.0,2.9227341619181413,0.0,100.0,0.0,-0.02,A
1030241624,1,3.2,0.0,0.0,0.0,0.0,0.0,3.2,A
1030241627,1,3.5,0.0,0.0,0.0,0.0,0.0,3.5,A
1030241628,1,1.9,0.0,0.0,0.0,0.0,0.0,1.9,A
1030241636,1,2.8,0.0,0.0,0.0,0.0,0.0,2.8,A
1030241641,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,A
1030241644,1,4.1,0.0,0.0,0.0,0.0,0.0,4.1,A
1030241645,1,0.7,0.0,0.0,0.0,0.0,0.0,0.7,A
1030241654,1,1.4,0.0,0.0,0.0,0.0,0.0,1.4,A
1030241655,1,1.5,0.0,0.0,0.0,0.0,0.0,1.5,A
1030241657,1,1.2,0.0,0.0,0.0,0.0,0.0,1.2,A
1030241658,1,5.4,0.0,0.0,0.0,0.0,0.0,5.4,A
1030241663,1,4.4,0.0,0.0,0.0,0.0,0.0,4.4,A
1030241665,1,1.0,1.0,0.8194039448012609,1.0,100.0,100.0,0.18,A
1030241666,1,1.7,0.0,0.0,0.0,0.0,0.0,1.7,A
1030241667,1,7.5,0.0,0.0,0.0,0.0,0.0,7.5,A
1030241669,1,3.4,0.0,0.0,0.0,0.0,0.0,3.4,A
1030241673,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,A
1030241676,1,1.3,0.0,0.0,0.0,0.0,0.0,1.3,A
1030241678,1,0.2,1.0,0.1902886148400202,0.0,100.0,0.0,0.01,A
1030242270,1,2.6,0.0,0.0,0.0,0.0,0.0,2.6,A
1030242271,1,3.9,0.0,0.0,0.0,0.0,0.0,3.9,A
1030242272,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,A
1030242273,1,2.9,0.0,0.0,0.0,0.0,0.0,2.9,A
1030242275,1,3.9,0.0,0.0,0.0,0.0,0.0,3.9,A
1030242277,1,1.4,0.0,0.0,0.0,0.0,0.0,1.4,A
1030243384,1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,A
1030243385,1,1.6,0.0,0.0,0.0,0.0,0.0,1.6,A
1030243386,1,1.7,0.0,0.0,0.0,0.0,0.0,1.7,A
1030243387,1,2.2,0.0,0.0,0.0,0.0,0.0,2.2,A
1030243390,1,1.8,0.0,0.0,0.0,0.0,0.0,1.8,A
1030243392,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,A
1030243394,1,2.2,0.0,0.0,0.0,0.0,0.0,2.2,A
10302503857,1,1.4,0.0,0.0,0.0,0.0,0.0,1.4,A
10302503858,1,5.8,0.0,0.0,0.0,0.0,0.0,5.8,A
1030251826,1,3.0,1.0,2.381024247787067,1.0,100.0,100.0,0.62,A
1030251830,1,1.7,1.0,1.4271004722926046,1.0,100.0,100.0,0.27,A
1030251832,1,3.7,1.0,3.693470375695693,0.0,100.0,0.0,0.01,A
1030251833,1,1.0,1.0,1.033074071013379,0.0,100.0,0.0,-0.03,A
1030251835,1,1.3,1.0,1.5574609232044463,1.0,100.0,100.0,-0.26,A
1030251836,1,2.4,1.0,2.748075645464229,1.0,100.0,100.0,-0.35,A
1030251842,1,1.1,1.0,2.009414238336388,1.0,100.0,100.0,-0.91,A
1030251843,1,0.7,1.0,0.6630674947945858,0.0,100.0,0.0,0.04,A
1030251844,1,3.2,1.0,2.9152324943984884,0.0,100.0,0.0,0.28,A
1030251853,1,2.6,1.0,3.698032849827492,1.0,100.0,100.0,-1.1,A
1030252595,1,5.4,0.0,0.0,0.0,0.0,0.0,5.4,A
1030252597,1,1.0,1.0,0.8215959854985294,1.0,100.0,100.0,0.18,A
1030252601,1,3.6,1.0,3.1681042720125214,1.0,100.0,100.0,0.43,A
1030252602,1,2.8,1.0,3.04145689811659,0.0,100.0,0.0,-0.24,A
1030252604,1,1.4,1.0,1.7415904650872185,1.0,100.0,100.0,-0.34,A
1030252607,1,5.4,1.0,6.497547498078755,1.0,100.0,100.0,-1.1,A
1030252608,1,3.9,1.0,3.4722034150946217,1.0,100.0,100.0,0.43,A
1030252609,1,3.7,0.0,0.0,0.0,0.0,0.0,3.7,A
1030252612,1,1.0,1.0,1.2254446576493585,1.0,100.0,100.0,-0.23,A
1030252614,1,2.1,1.0,2.848337161497782,1.0,100.0,100.0,-0.75,A
1030252616,1,1.1,1.0,1.561053964010279,1.0,100.0,100.0,-0.46,A
1030252617,1,1.6,1.0,1.558725950861113,0.0,100.0,0.0,0.04,A
1030252618,1,8.2,1.0,8.298041063777085,0.0,100.0,0.0,-0.1,A
1030252621,1,0.9,1.0,0.972694332553809,0.0,100.0,0.0,-0.07,A
1030252624,1,0.9,1.0,1.0547297921939425,1.0,100.0,100.0,-0.15,A
1030252625,1,1.0,1.0,0.9752535569012396,0.0,100.0,0.0,0.02,A
1030252626,1,1.3,0.0,0.0,0.0,0.0,0.0,1.3,A
1030252628,1,1.3,1.0,2.6605683128371993,1.0,100.0,100.0,-1.36,A
1030252629,1,3.7,1.0,3.503199886892463,0.0,100.0,0.0,0.2,A
1030252630,1,1.5,1.0,5.313332713247202,1.0,100.0,100.0,-3.81,A
1030252631,1,1.3,1.0,1.4716894003551462,1.0,100.0,100.0,-0.17,A
1030252633,1,0.5,1.0,0.8979363281975046,1.0,100.0,100.0,-0.4,A
1030252635,1,2.1,1.0,1.7620247064490655,1.0,100.0,100.0,0.34,A
1030252636,1,1.7,1.0,3.7813366246605367,1.0,100.0,100.0,-2.08,A
1030252638,1,2.0,1.0,2.043005211603188,0.0,100.0,0.0,-0.04,A
1030252639,1,1.1,1.0,0.724181064507099,1.0,100.0,100.0,0.38,A
1030252644,1,1.3,1.0,0.8388180429356511,1.0,100.0,100.0,0.46,A
1030252646,1,3.1,1.0,3.137775650141429,0.0,100.0,0.0,-0.04,A
1030252647,1,2.9,1.0,3.656287649974726,1.0,100.0,100.0,-0.76,A
1030252650,1,2.2,1.0,2.441521745242349,1.0,100.0,100.0,-0.24,A
1030252654,1,1.0,1.0,1.0930266359483125,0.0,100.0,0.0,-0.09,A
1030253351,1,4.0,1.0,4.0064451748874115,0.0,100.0,0.0,-0.01,A
1030253356,1,3.7,1.0,3.777559627823505,0.0,100.0,0.0,-0.08,A
1030253359,1,2.7,1.0,2.784969597727943,0.0,100.0,0.0,-0.08,A
1030253360,1,2.0,1.0,2.0733907316501123,0.0,100.0,0.0,-0.07,A
1030253367,1,3.3,1.0,3.5536269896877353,0.0,100.0,0.0,-0.25,A
1030253369,1,3.1,1.0,3.1035157819540395,0.0,100.0,0.0,-0.0,A
10302603545,1,2.8,0.0,0.0,0.0,0.0,0.0,2.8,A
10302604648,1,1.63,1.0,1.6679709952284378,0.0,100.0,0.0,-0.04,A
10302604649,1,1.41,1.0,1.4436670353276284,0.0,100.0,0.0,-0.03,A
10302604650,1,1.9,1.0,1.9439793318654877,0.0,100.0,0.0,-0.04,A
10302604651,1,2.72,1.0,2.774067959925202,0.0,100.0,0.0,-0.05,A
10302604653,1,1.0,1.0,1.019502729730241,0.0,100.0,0.0,-0.02,A
10302604654,1,2.99,1.0,3.047670076896566,0.0,100.0,0.0,-0.06,A
10302604655,1,1.34,1.0,1.3716964010126442,0.0,100.0,0.0,-0.03,A
10302604657,1,1.05,1.0,1.079402717034723,0.0,100.0,0.0,-0.03,A
10302604658,1,3.21,1.0,3.278948645071474,0.0,100.0,0.0,-0.07,A
10302604659,1,2.17,1.0,2.2215120665678043,0.0,100.0,0.0,-0.05,A
10302604660,1,2.89,1.0,2.953675767747065,0.0,100.0,0.0,-0.06,A
10302604661,1,1.56,1.0,1.5958323990375456,0.0,100.0,0.0,-0.04,A
10302604662,1,1.08,1.0,1.100917417314116,0.0,100.0,0.0,-0.02,A
10302604663,1,1.52,1.0,1.5536476038855682,0.0,100.0,0.0,-0.03,A
10302604664,1,1.02,1.0,1.0474303105083935,0.0,100.0,0.0,-0.03,A
10302604665,1,1.4,1.0,1.4330998255597571,0.0,100.0,0.0,-0.03,A
10302604666,1,2.4,1.0,1.3345913172563275,1.0,100.0,100.0,1.07,A
1030261777,1,3.4,1.0,3.1627405753007864,0.0,100.0,0.0,0.24,A
1030261778,1,0.7,1.0,1.0494951231127705,1.0,100.0,100.0,-0.35,A
1030261779,1,0.8,1.0,0.7284829102287081,0.0,100.0,0.0,0.07,A
1030261780,1,1.7,1.0,1.0122277316446968,1.0,100.0,100.0,0.69,A
1030261781,1,1.1,1.0,0.8096570518557008,1.0,100.0,100.0,0.29,A
1030261783,1,2.2,1.0,1.8826003417601376,1.0,100.0,100.0,0.32,A
1030261785,1,0.9,1.0,2.262846916342694,1.0,100.0,100.0,-1.36,A
1030261786,1,1.6,1.0,0.937855726887541,1.0,100.0,100.0,0.66,A
1030261789,1,2.3,1.0,2.4027261969393092,0.0,100.0,0.0,-0.1,A
1030261790,1,1.0,1.0,1.0727618417984452,0.0,100.0,0.0,-0.07,A
1030261792,1,0.7,1.0,1.4695031675362995,1.0,100.0,100.0,-0.77,A
1030261796,1,0.9,1.0,0.7305082491385855,1.0,100.0,100.0,0.17,A
1030261797,1,1.0,1.0,1.2124122280785046,1.0,100.0,100.0,-0.21,A
1030261799,1,0.6,1.0,0.7411541123427681,1.0,100.0,100.0,-0.14,A
1030261801,1,0.9,1.0,0.4091259340635834,1.0,100.0,100.0,0.49,A
1030261805,1,0.9,1.0,0.7230920881909885,1.0,100.0,100.0,0.18,A
1030261807,1,0.9,1.0,1.2893907801487356,1.0,100.0,100.0,-0.39,A
1030261809,1,1.9,1.0,1.746917482630226,0.0,100.0,0.0,0.15,A
1030261810,1,2.1,1.0,3.2036887149280626,1.0,100.0,100.0,-1.1,A
1030261811,1,1.8,1.0,1.884199300488539,0.0,100.0,0.0,-0.08,A
1030261812,1,2.2,1.0,1.0209323615422377,1.0,100.0,100.0,1.18,A
1030261813,1,2.3,1.0,2.018676225251542,1.0,100.0,100.0,0.28,A
1030261815,1,4.2,1.0,3.365250640932951,1.0,100.0,100.0,0.83,A
1030261817,1,3.4,1.0,3.260107246839447,0.0,100.0,0.0,0.14,A
1030261819,1,1.2,1.0,1.7863430727252243,1.0,100.0,100.0,-0.59,A
1030261821,1,1.5,1.0,1.767767633209964,1.0,100.0,100.0,-0.27,A
1030261822,1,1.3,1.0,0.5625389101869368,1.0,100.0,100.0,0.74,A
1030261823,1,0.8,1.0,0.719971271113699,1.0,100.0,100.0,0.08,A
1030262279,1,2.0,1.0,0.3497174181990757,1.0,100.0,100.0,1.65,A
1030262562,1,1.1,1.0,1.206719521476047,0.0,100.0,0.0,-0.11,A
1030262564,1,0.9,1.0,1.0614073844552523,1.0,100.0,100.0,-0.16,A
1030262569,1,2.4,1.0,0.9770384228151386,1.0,100.0,100.0,1.42,A
1030262571,1,1.0,1.0,0.8953862222542588,1.0,100.0,100.0,0.1,A
1030262572,1,3.4,1.0,3.0262095605754222,1.0,100.0,100.0,0.37,A
1030262573,1,1.2,1.0,1.2788166137022638,0.0,100.0,0.0,-0.08,A
1030262574,1,1.7,1.0,1.270324285001387,1.0,100.0,100.0,0.43,A
1030262575,1,1.8,1.0,2.20530904220198,1.0,100.0,100.0,-0.41,A
1030262576,1,0.5,1.0,0.4732483134311832,0.0,100.0,0.0,0.03,A
1030262577,1,1.9,1.0,0.9803155028078644,1.0,100.0,100.0,0.92,A
1030263746,1,5.1,1.0,7.517929811279592,1.0,100.0,100.0,-2.42,A
1030263747,1,1.5,1.0,0.5750228611235668,1.0,100.0,100.0,0.92,A
1030263748,1,0.6,1.0,0.5084006891130951,1.0,100.0,100.0,0.09,A
1030263750,1,1.2,1.0,0.3198959045484383,1.0,100.0,100.0,0.88,A
1030263751,1,2.2,1.0,1.222148519583265,1.0,100.0,100.0,0.98,A
1030263754,1,1.3,1.0,1.1952360464663472,0.0,100.0,0.0,0.1,A
1030263757,1,2.1,1.0,0.7405314567668464,1.0,100.0,100.0,1.36,A
10302703922,1,3.0,1.0,4.317717772974486,1.0,100.0,100.0,-1.32,A
10302703923,1,0.3,0.0,0.0,0.0,0.0,0.0,0.3,A
10302703924,1,0.6,1.0,1.9579401476779383,1.0,100.0,100.0,-1.36,A
10302703925,1,0.4,1.0,1.238773152460499,1.0,100.0,100.0,-0.84,A
10302703926,1,1.0,1.0,2.0492477012633055,1.0,100.0,100.0,-1.05,A
10302704588,1,1.0,1.0,1.0254069735695004,0.0,100.0,0.0,-0.03,A
10302704589,1,2.53,1.0,2.5851711696685915,0.0,100.0,0.0,-0.06,A
1030271614,1,0.6,1.0,0.6077935071186723,0.0,100.0,0.0,-0.01,A
1030271618,1,1.8,1.0,1.8584460012437864,0.0,100.0,0.0,-0.06,A
1030271619,1,6.5,1.0,6.563034933292041,0.0,100.0,0.0,-0.06,A
1030271621,1,2.6,1.0,2.667563601548854,0.0,100.0,0.0,-0.07,A
1030271622,1,1.6,1.0,1.6216511444958623,0.0,100.0,0.0,-0.02,A
1030271623,1,1.5,1.0,1.5261440478332966,0.0,100.0,0.0,-0.03,A
1030272278,1,1.0,1.0,0.991907364685062,0.0,100.0,0.0,0.01,A
10302803914,1,1.0,1.0,1.049512520670664,0.0,100.0,0.0,-0.05,A
10302803915,1,0.6,1.0,0.6447346654379814,0.0,100.0,0.0,-0.04,A
10302803916,1,2.3,1.0,2.1067432191119204,0.0,100.0,0.0,0.19,A
10302803918,1,2.9,1.0,3.1075427835151546,0.0,100.0,0.0,-0.21,A
10302803919,1,1.1,1.0,1.6450141398076243,1.0,100.0,100.0,-0.55,A
10302803920,1,0.9,1.0,0.8094098633917071,1.0,100.0,100.0,0.09,A
10302803921,1,0.9,1.0,1.736455828837187,1.0,100.0,100.0,-0.84,A
10302804571,1,0.6,1.0,0.6178161707486794,0.0,100.0,0.0,-0.02,A
10302804572,1,0.65,1.0,0.6708635498328634,0.0,100.0,0.0,-0.02,A
10302804573,1,0.89,1.0,0.91131328363513,0.0,100.0,0.0,-0.02,A
